File Name,Threshold,# Clu, Run Time (s), Singletons,Doubletons, W. Sim, Chao1, Shannon, Ace, avg Cluster size
43_clusters.fa,0.6,302,20.679,134.0,42.0,0.0,509.2325581395349,2.3643378510168187,374.0672268907563,813.0562913907285
43_clusters.fa,0.62,112,21.119,45.0,10.0,0.0,202.0,2.2789803155329307,133.301775147929,2199.607645458846
43_clusters.fa,0.64,49,22.44,13.0,5.0,0.0,62.0,2.290350144104499,54.98412698412698,5055.9715846012
43_clusters.fa,0.66,34,25.417,8.0,0.0,0.0,62.0,2.2340895355394723,36.56,7370.557987782388
43_clusters.fa,0.68,27,22.022,2.0,3.0,0.0,27.25,2.233818015019219,27.606060606060606,9367.16881436231
43_clusters.fa,0.7000000000000001,26,20.414,7.0,1.0,0.0,36.5,2.2371548019218594,30.529411764705884,9804.237262090859
43_clusters.fa,0.7200000000000001,22,21.224,4.0,2.0,0.0,24.0,2.177417452919073,24.799999999999997,11606.692602822312
43_clusters.fa,0.7400000000000001,19,19.529,3.0,0.0,0.0,22.0,2.174829592382132,22.588235294117645,13534.194347516965
43_clusters.fa,0.7600000000000001,17,18.138,1.0,0.0,0.0,17.0,2.116007328391366,17.333333333333332,15239.834961618646
43_clusters.fa,0.7800000000000001,14,15.466,0.0,0.0,0.0,14.0,1.8918323443984424,NaN,18627.345354401332
43_clusters.fa,0.8000000000000002,15,11.085,1.0,0.0,0.0,15.0,1.2411906172876421,15.214285714285715,17611.35635696009
43_clusters.fa,0.8200000000000002,12,12.899,0.0,0.0,0.0,12.0,1.3528344172477136,12.0,21929.52969641334
43_clusters.fa,0.8400000000000002,8,11.356,0.0,1.0,0.0,8.0,0.510624430599852,8.0,33434.066212051664
43_clusters.fa,0.8600000000000002,5,10.567,0.0,0.0,0.0,5.0,0.006553957631408619,5.0,55795.41324241033
43_clusters.fa,0.8800000000000002,4,10.611,0.0,0.0,0.0,4.0,0.02123310554261166,NaN,75334.60331060259
43_clusters.fa,0.9000000000000002,3,10.779,0.0,1.0,0.0,3.0,2.9948244938226E-4,3.0,106959.2011035342
43_clusters.fa,0.9200000000000003,1,10.456,0.0,0.0,0.0,1.0,-0.0,NaN,352502.2011035342
43_clusters.fa,0.9400000000000003,1,10.523,0.0,0.0,0.0,1.0,-0.0,NaN,598045.2011035342
43_clusters.fa,0.9600000000000003,1,10.471,0.0,0.0,0.0,1.0,-0.0,NaN,843588.2011035342
43_clusters.fa,0.9800000000000003,1,10.57,0.0,0.0,0.0,1.0,-0.0,NaN,1089131.201103534
43_clusters.fa,1.0000000000000002,1,10.846,0.0,0.0,0.0,1.0,-0.0,NaN,1334674.201103534
